street,sq__ft,sale_date,price,latitude,longitude,city,state,zip,beds,baths,type,Empty Lot,Street Types
8716 LONGSPUR WAY,1479,Fri May 16 00:00:00 EDT 2008,205000,38.724083,-121.3584,ANTELOPE,CA,95843,3,2,Residential,False,WAY
6320 EL DORADO ST,1040,Fri May 16 00:00:00 EDT 2008,205000,38.678758,-120.844118,EL DORADO,CA,95623,2,1,Residential,False,ST
2328 DOROTHY JUNE WAY,1430,Fri May 16 00:00:00 EDT 2008,205878,38.641727,-121.41270300000001,SACRAMENTO,CA,95838,3,2,Residential,False,WAY
1986 DANVERS WAY,1800,Fri May 16 00:00:00 EDT 2008,207000,38.47723,-121.49256799999999,SACRAMENTO,CA,95832,4,2,Residential,False,WAY
7901 GAZELLE TRAIL WAY,1953,Fri May 16 00:00:00 EDT 2008,207744,38.71174,-121.342675,ANTELOPE,CA,95843,4,2,Residential,False,WAY
6080 BRIDGECROSS DR,1120,Fri May 16 00:00:00 EDT 2008,209000,38.681952,-121.50500900000002,SACRAMENTO,CA,95835,3,2,Residential,False,DR
20 GROTH CIR,1232,Fri May 16 00:00:00 EDT 2008,210000,38.640807,-121.53352199999999,SACRAMENTO,CA,95834,3,2,Residential,False,CIR
1900 DANBROOK DR,984,Fri May 16 00:00:00 EDT 2008,210944,38.668433,-121.50347099999999,SACRAMENTO,CA,95835,1,1,Condo,False,DR
140 VENTO CT,0,Fri May 16 00:00:00 EDT 2008,212500,38.793533000000004,-121.289685,ROSEVILLE,CA,95678,3,2,Condo,True,CT
8442 KEUSMAN ST,2329,Fri May 16 00:00:00 EDT 2008,213750,38.449651,-121.414704,ELK GROVE,CA,95758,4,2,Residential,False,ST
9552 SUNLIGHT LN,1351,Fri May 16 00:00:00 EDT 2008,215000,38.410561,-121.404327,ELK GROVE,CA,95758,3,2,Residential,False,LN
2733 YUMA CT,0,Fri May 16 00:00:00 EDT 2008,215000,38.691215,-120.994949,CAMERON PARK,CA,95682,2,2,Residential,True,CT
1407 TIFFANY CIR,1376,Fri May 16 00:00:00 EDT 2008,215000,38.736391999999995,-121.2664,ROSEVILLE,CA,95661,4,1,Residential,False,CIR
636 CRESTVIEW DR,1300,Fri May 16 00:00:00 EDT 2008,216033,38.688255,-120.810235,DIAMOND SPRINGS,CA,95619,3,2,Residential,False,DR
1528 HESKET WAY,1566,Fri May 16 00:00:00 EDT 2008,220000,38.593598,-121.40363700000002,SACRAMENTO,CA,95825,4,2,Residential,False,WAY
2327 32ND ST,1115,Fri May 16 00:00:00 EDT 2008,220000,38.557433,-121.47034,SACRAMENTO,CA,95817,2,1,Residential,False,ST
1833 2ND AVE,1032,Fri May 16 00:00:00 EDT 2008,220000,38.556818,-121.490669,SACRAMENTO,CA,95818,2,1,Residential,False,AVE
7252 CARRIAGE DR,1419,Fri May 16 00:00:00 EDT 2008,220000,38.698058,-121.29489299999999,CITRUS HEIGHTS,CA,95621,4,2,Residential,False,DR
9815 PASO FINO WAY,1261,Fri May 16 00:00:00 EDT 2008,220000,38.404888,-121.443998,ELK GROVE,CA,95757,3,2,Residential,False,WAY
5532 ENGLE RD,1637,Fri May 16 00:00:00 EDT 2008,220702,38.63173,-121.33528600000001,CARMICHAEL,CA,95608,2,2,Residential,False,RD
1139 CLINTON RD,1776,Fri May 16 00:00:00 EDT 2008,221250,38.585291,-121.406824,SACRAMENTO,CA,95825,4,2,Multi-Family,False,RD
9176 SAGE GLEN WAY,1338,Fri May 16 00:00:00 EDT 2008,222000,38.423913,-121.43911499999999,ELK GROVE,CA,95758,3,2,Residential,False,WAY
9967 HATHERTON WAY,0,Fri May 16 00:00:00 EDT 2008,222500,38.3052,-121.4033,ELK GROVE,CA,95757,0,0,Residential,True,WAY
9264 BOULDER RIVER WAY,2254,Fri May 16 00:00:00 EDT 2008,222750,38.421713000000004,-121.34519099999999,ELK GROVE,CA,95624,5,2,Residential,False,WAY
320 GROTH CIR,1441,Fri May 16 00:00:00 EDT 2008,225000,38.638882,-121.53188300000001,SACRAMENTO,CA,95834,3,2,Residential,False,CIR
137 GUNNISON AVE,1991,Fri May 16 00:00:00 EDT 2008,225000,38.650729,-121.46648300000001,SACRAMENTO,CA,95838,4,2,Residential,False,AVE
8209 RIVALLO WAY,2126,Fri May 16 00:00:00 EDT 2008,228750,38.459524,-121.3501,SACRAMENTO,CA,95829,4,3,Residential,False,WAY
8637 PERIWINKLE CIR,1094,Fri May 16 00:00:00 EDT 2008,229000,38.443184,-121.36438799999999,ELK GROVE,CA,95624,3,2,Residential,False,CIR
3425 MEADOW WAY,1462,Fri May 16 00:00:00 EDT 2008,230095,38.798028,-121.23536399999999,ROCKLIN,CA,95677,3,2,Residential,False,WAY
107 JARVIS CIR,2258,Fri May 16 00:00:00 EDT 2008,232500,38.639891,-121.537603,SACRAMENTO,CA,95834,5,3,Residential,False,CIR
2319 THORES ST,1074,Fri May 16 00:00:00 EDT 2008,233000,38.59675,-121.312716,RANCHO CORDOVA,CA,95670,3,2,Residential,False,ST
8935 MOUNTAIN HOME CT,2111,Fri May 16 00:00:00 EDT 2008,233500,38.38751,-121.370276,ELK GROVE,CA,95624,4,2,Residential,False,CT
2566 SERENATA WAY,1686,Fri May 16 00:00:00 EDT 2008,239000,38.671556,-121.52091599999999,SACRAMENTO,CA,95835,3,2,Residential,False,WAY
4085 COUNTRY DR,1915,Fri May 16 00:00:00 EDT 2008,240000,38.706209,-121.36950900000001,ANTELOPE,CA,95843,4,3,Residential,False,DR
9297 TROUT WAY,2367,Fri May 16 00:00:00 EDT 2008,240000,38.420637,-121.375798,ELK GROVE,CA,95624,4,2,Residential,False,WAY
7 ARCHIBALD CT,1962,Fri May 16 00:00:00 EDT 2008,240971,38.443305,-121.435296,SACRAMENTO,CA,95823,3,2,Residential,False,CT
11130 EEL RIVER CT,1406,Fri May 16 00:00:00 EDT 2008,242000,38.625932,-121.27151699999999,RANCHO CORDOVA,CA,95670,2,2,Residential,False,CT
8323 REDBANK WAY,1789,Fri May 16 00:00:00 EDT 2008,243450,38.455753,-121.349273,SACRAMENTO,CA,95829,3,2,Residential,False,WAY
16 BRONCO CREEK CT,1876,Fri May 16 00:00:00 EDT 2008,243500,38.674226000000004,-121.525497,SACRAMENTO,CA,95835,4,2,Residential,False,CT
8316 NORTHAM DR,1235,Fri May 16 00:00:00 EDT 2008,246544,38.720766999999995,-121.376678,ANTELOPE,CA,95843,3,2,Residential,False,DR
4240 WINJE DR,2504,Fri May 16 00:00:00 EDT 2008,246750,38.70884,-121.359559,ANTELOPE,CA,95843,4,2,Residential,False,DR
3569 SODA WAY,0,Fri May 16 00:00:00 EDT 2008,247000,38.631139000000005,-121.501879,SACRAMENTO,CA,95834,0,0,Residential,True,WAY
5118 ROBANDER ST,1676,Fri May 16 00:00:00 EDT 2008,247000,38.657267,-121.31035200000001,CARMICHAEL,CA,95608,3,2,Residential,False,ST
5976 KYLENCH CT,1367,Fri May 16 00:00:00 EDT 2008,249000,38.708966,-121.32467,CITRUS HEIGHTS,CA,95621,3,2,Residential,False,CT
9247 DELAIR WAY,1899,Fri May 16 00:00:00 EDT 2008,249000,38.422241,-121.458022,ELK GROVE,CA,95758,4,3,Residential,False,WAY
9054 DESCENDANT DR,1636,Fri May 16 00:00:00 EDT 2008,250000,38.428852,-121.415628,ELK GROVE,CA,95758,3,2,Residential,False,DR
3450 WHITNOR CT,1828,Fri May 16 00:00:00 EDT 2008,250000,38.627697999999995,-121.369698,SACRAMENTO,CA,95821,3,2,Residential,False,CT
6288 LONETREE BLVD,0,Fri May 16 00:00:00 EDT 2008,250000,38.804992999999996,-121.293609,ROCKLIN,CA,95765,0,0,Residential,True,BLVD
9355 MATADOR WAY,1438,Fri May 16 00:00:00 EDT 2008,252000,38.555633,-121.350691,SACRAMENTO,CA,95826,4,2,Residential,False,WAY
8671 SUMMER SUN WAY,1451,Fri May 16 00:00:00 EDT 2008,255000,38.442845,-121.373272,ELK GROVE,CA,95624,3,2,Residential,False,WAY
1890 GENEVA PL,1520,Fri May 16 00:00:00 EDT 2008,255000,38.599449,-121.400305,SACRAMENTO,CA,95825,3,1,Residential,False,PL
1813 AVENIDA MARTINA,1506,Fri May 16 00:00:00 EDT 2008,255000,38.776649,-121.33958899999999,ROSEVILLE,CA,95747,3,2,Residential,False,AVE
191 BARNHART CIR,2605,Fri May 16 00:00:00 EDT 2008,257200,38.675594,-121.515878,SACRAMENTO,CA,95835,4,2,Residential,False,CIR
6221 GREEN TOP WAY,1196,Fri May 16 00:00:00 EDT 2008,260000,38.679409,-121.21910700000001,ORANGEVALE,CA,95662,3,2,Residential,False,WAY
2298 PRIMROSE LN,1621,Fri May 16 00:00:00 EDT 2008,260000,38.89918,-121.32251399999998,LINCOLN,CA,95648,3,2,Residential,False,LN
5635 LOS PUEBLOS WAY,1811,Fri May 16 00:00:00 EDT 2008,263500,38.679190999999996,-121.537622,SACRAMENTO,CA,95835,3,2,Residential,False,WAY
10165 LOFTON WAY,1540,Fri May 16 00:00:00 EDT 2008,266510,38.387708,-121.436522,ELK GROVE,CA,95757,3,2,Residential,False,WAY
1251 GREEN RAVINE DR,0,Fri May 16 00:00:00 EDT 2008,267750,38.88156,-121.30134299999999,LINCOLN,CA,95648,4,2,Residential,True,DR
6001 SHOO FLY RD,0,Fri May 16 00:00:00 EDT 2008,270000,38.813546,-120.80925400000001,PLACERVILLE,CA,95667,0,0,Residential,True,RD
3040 PARKHAM DR,0,Fri May 16 00:00:00 EDT 2008,271000,38.770835,-121.366996,ROSEVILLE,CA,95747,0,0,Residential,True,DR
2674 TAM O SHANTER DR,0,Fri May 16 00:00:00 EDT 2008,272700,38.695801,-121.07921599999999,EL DORADO HILLS,CA,95762,4,2,Residential,True,DR
6007 MARYBELLE LN,0,Fri May 16 00:00:00 EDT 2008,275000,38.64347,-120.88818300000001,SHINGLE SPRINGS,CA,95682,0,0,Unkown,True,LN
9949 NESTLING CIR,1543,Fri May 16 00:00:00 EDT 2008,275000,38.397455,-121.468391,ELK GROVE,CA,95757,3,2,Residential,False,CIR
2915 HOLDREGE WAY,2494,Fri May 16 00:00:00 EDT 2008,276000,38.663728000000006,-121.525833,SACRAMENTO,CA,95835,5,3,Residential,False,WAY
2678 BRIARTON DR,1650,Fri May 16 00:00:00 EDT 2008,276500,38.844116,-121.27480600000001,LINCOLN,CA,95648,3,2,Residential,False,DR
294 SPARROW DR,2214,Fri May 16 00:00:00 EDT 2008,278000,38.258976000000004,-121.321266,GALT,CA,95632,4,3,Residential,False,DR
2987 DIORITE WAY,2280,Fri May 16 00:00:00 EDT 2008,279000,38.667332,-121.528276,SACRAMENTO,CA,95835,5,3,Residential,False,WAY
6326 APPIAN WAY,1443,Fri May 16 00:00:00 EDT 2008,280000,38.662659999999995,-121.31685800000001,CARMICHAEL,CA,95608,3,2,Residential,False,WAY
6905 COBALT WAY,1582,Fri May 16 00:00:00 EDT 2008,280000,38.691393,-121.30521499999999,CITRUS HEIGHTS,CA,95621,4,2,Residential,False,WAY
8986 HAFLINGER WAY,1857,Fri May 16 00:00:00 EDT 2008,285000,38.397923,-121.45021899999999,ELK GROVE,CA,95757,3,2,Residential,False,WAY
2916 BABSON DR,1735,Fri May 16 00:00:00 EDT 2008,288000,38.417190999999995,-121.473897,ELK GROVE,CA,95758,3,2,Residential,False,DR
10133 NEBBIOLO CT,2096,Fri May 16 00:00:00 EDT 2008,289000,38.391085,-121.34723100000001,ELK GROVE,CA,95624,4,3,Residential,False,CT
1103 COMMONS DR,1720,Fri May 16 00:00:00 EDT 2008,290000,38.567865000000005,-121.410699,SACRAMENTO,CA,95825,3,2,Residential,False,DR
4636 TEAL BAY CT,2160,Fri May 16 00:00:00 EDT 2008,290000,38.704553999999995,-121.354753,ANTELOPE,CA,95843,4,2,Residential,False,CT
1524 YOUNGS AVE,1382,Fri May 16 00:00:00 EDT 2008,293996,38.644927,-121.43054,SACRAMENTO,CA,95838,4,2,Residential,False,AVE
865 CONRAD CT,0,Fri May 16 00:00:00 EDT 2008,294000,38.729993,-120.802458,PLACERVILLE,CA,95667,3,2,Residential,True,CT
8463 TERRACOTTA CT,1721,Fri May 16 00:00:00 EDT 2008,294173,38.450548,-121.36300200000001,ELK GROVE,CA,95624,4,2,Residential,False,CT
5747 KING RD,1328,Fri May 16 00:00:00 EDT 2008,295000,38.825096,-121.19843200000001,LOOMIS,CA,95650,4,2,Residential,False,RD
8253 KEEGAN WAY,0,Fri May 16 00:00:00 EDT 2008,298000,38.446286,-121.40081699999999,ELK GROVE,CA,95624,0,0,Residential,True,WAY
9204 TROUT WAY,1982,Fri May 16 00:00:00 EDT 2008,298000,38.422221,-121.375799,ELK GROVE,CA,95624,4,2,Residential,False,WAY
1828 2ND AVE,1144,Fri May 16 00:00:00 EDT 2008,299000,38.556844,-121.490769,SACRAMENTO,CA,95818,2,1,Residential,False,AVE
1113 COMMONS DR,1623,Fri May 16 00:00:00 EDT 2008,300000,38.567795000000004,-121.410703,SACRAMENTO,CA,95825,2,2,Residential,False,DR
2341 BIG STRIKE TRL,1457,Fri May 16 00:00:00 EDT 2008,300000,38.905927,-120.975169,COOL,CA,95614,3,2,Residential,False,TRL
9452 RED SPRUCE WAY,2555,Fri May 16 00:00:00 EDT 2008,300000,38.404505,-121.346938,ELK GROVE,CA,95624,6,3,Residential,False,WAY
5776 TERRACE DR,1577,Fri May 16 00:00:00 EDT 2008,300567,38.800539,-121.260979,ROCKLIN,CA,95765,3,2,Residential,False,DR
5908 MCLEAN DR,2592,Fri May 16 00:00:00 EDT 2008,303000,38.38912,-121.434389,ELK GROVE,CA,95757,5,3,Residential,False,DR
8215 PEREGRINE WAY,1401,Fri May 16 00:00:00 EDT 2008,305000,38.715493,-121.26293000000001,CITRUS HEIGHTS,CA,95610,3,2,Residential,False,WAY
1104 HILLSDALE LN,0,Fri May 16 00:00:00 EDT 2008,306000,38.865017,-121.32302,LINCOLN,CA,95648,4,2,Residential,True,LN
2949 PANAMA AVE,1502,Fri May 16 00:00:00 EDT 2008,310000,38.618369,-121.326187,CARMICHAEL,CA,95608,3,2,Residential,False,AVE
1356 HARTLEY WAY,1327,Fri May 16 00:00:00 EDT 2008,310000,38.651617,-121.131674,FOLSOM,CA,95630,3,2,Residential,False,WAY
633 HANISCH DR,1800,Fri May 16 00:00:00 EDT 2008,310000,38.763490000000004,-121.27588100000001,ROSEVILLE,CA,95678,4,3,Residential,False,DR
63 ANGEL ISLAND CIR,2169,Fri May 16 00:00:00 EDT 2008,311518,38.490408,-121.54766399999998,SACRAMENTO,CA,95831,4,2,Residential,False,CIR
1571 WILD OAK LN,2457,Fri May 16 00:00:00 EDT 2008,312000,38.844144,-121.274174,LINCOLN,CA,95648,5,3,Residential,False,LN
5222 COPPER SUNSET WAY,0,Fri May 16 00:00:00 EDT 2008,313000,38.529181,-121.224755,RANCHO CORDOVA,CA,95742,0,0,Residential,True,WAY
5601 SPINDRIFT LN,2004,Fri May 16 00:00:00 EDT 2008,315000,38.668289,-121.19231599999999,ORANGEVALE,CA,95662,4,2,Residential,False,LN
652 FIFTEEN MILE DR,2212,Fri May 16 00:00:00 EDT 2008,315000,38.775872,-121.298864,ROSEVILLE,CA,95678,4,3,Residential,False,DR
7921 DOE TRAIL WAY,3134,Fri May 16 00:00:00 EDT 2008,315000,38.711927,-121.343608,ANTELOPE,CA,95843,5,3,Residential,False,WAY
4204 LUSK DR,1360,Fri May 16 00:00:00 EDT 2008,315000,38.606569,-121.368424,SACRAMENTO,CA,95864,3,2,Residential,False,DR
5321 DELTA DR,0,Fri May 16 00:00:00 EDT 2008,315000,38.815493,-121.26290800000001,ROCKLIN,CA,95765,4,2,Residential,True,DR
5608 ROSEDALE WAY,1276,Fri May 16 00:00:00 EDT 2008,320000,38.525115,-121.518689,SACRAMENTO,CA,95822,3,2,Residential,False,WAY
3372 BERETANIA WAY,2962,Fri May 16 00:00:00 EDT 2008,322000,38.649770000000004,-121.53448,SACRAMENTO,CA,95834,4,3,Residential,False,WAY
2422 STEFANIE DR,1888,Fri May 16 00:00:00 EDT 2008,325000,38.82273,-121.26423999999999,ROCKLIN,CA,95765,4,2,Residential,False,DR
3232 PARKHAM DR,0,Fri May 16 00:00:00 EDT 2008,325500,38.772821,-121.36482099999999,ROSEVILLE,CA,95747,0,0,Residential,True,DR
448 ELMWOOD CT,0,Fri May 16 00:00:00 EDT 2008,326951,38.771916999999995,-121.30443899999999,ROSEVILLE,CA,95678,3,2,Residential,True,CT
1214 DAWNWOOD DR,1548,Fri May 16 00:00:00 EDT 2008,328370,38.290119,-121.286023,GALT,CA,95632,3,2,Residential,False,DR
1440 EMERALD LN,0,Fri May 16 00:00:00 EDT 2008,330000,38.861864000000004,-121.267478,LINCOLN,CA,95648,2,2,Residential,True,LN
3349 CORVINA DR,2109,Fri May 16 00:00:00 EDT 2008,330000,38.580545,-121.279016,RANCHO CORDOVA,CA,95670,4,3,Residential,False,DR
10254 JULIANA WAY,2484,Fri May 16 00:00:00 EDT 2008,331200,38.56803,-121.30996599999999,SACRAMENTO,CA,95827,4,2,Residential,False,WAY
149 OPUS CIR,2258,Fri May 16 00:00:00 EDT 2008,332000,38.6354,-121.53499,SACRAMENTO,CA,95834,4,3,Residential,False,CIR
580 REGENCY PARK CIR,2212,Fri May 16 00:00:00 EDT 2008,334000,38.674864,-121.4958,SACRAMENTO,CA,95835,3,3,Residential,False,CIR
5544 CAMAS CT,1616,Fri May 16 00:00:00 EDT 2008,335000,38.667703,-121.209456,ORANGEVALE,CA,95662,3,2,Residential,False,CT
5102 ARCHCREST WAY,2372,Fri May 16 00:00:00 EDT 2008,341000,38.668409999999994,-121.49463899999999,SACRAMENTO,CA,95835,4,2,Residential,False,WAY
5725 BALFOR RD,2606,Fri May 16 00:00:00 EDT 2008,346375,38.807815999999995,-121.270008,ROCKLIN,CA,95765,5,3,Residential,False,RD
7697 ROSEHALL DR,0,Fri May 16 00:00:00 EDT 2008,347225,38.79218,-121.28595,ROSEVILLE,CA,95678,5,3,Residential,True,DR
4821 HUTSON WAY,2877,Fri May 16 00:00:00 EDT 2008,349000,38.386239,-121.448159,ELK GROVE,CA,95757,5,3,Residential,False,WAY
4509 WINJE DR,2960,Fri May 16 00:00:00 EDT 2008,350000,38.709513,-121.359357,ANTELOPE,CA,95843,3,2,Residential,False,DR
1965 LAURELHURST LN,0,Fri May 16 00:00:00 EDT 2008,350000,38.853869,-121.27174199999999,LINCOLN,CA,95648,2,2,Residential,True,LN
6709 ROSE BRIDGE DR,2172,Fri May 16 00:00:00 EDT 2008,350000,38.792460999999996,-121.27571100000002,ROSEVILLE,CA,95678,3,2,Residential,False,DR
281 SPYGLASS HL,2100,Fri May 16 00:00:00 EDT 2008,350000,38.762153000000005,-121.283451,ROSEVILLE,CA,95678,3,2,Condo,False,HL
7709 RIVER VILLAGE DR,1795,Fri May 16 00:00:00 EDT 2008,351000,38.483212,-121.54019,SACRAMENTO,CA,95831,3,2,Residential,False,DR
4165 BRISBANE CIR,0,Fri May 16 00:00:00 EDT 2008,356200,38.686067,-121.07341299999999,EL DORADO HILLS,CA,95762,3,2,Residential,True,CIR
506 BEDFORD CT,2295,Fri May 16 00:00:00 EDT 2008,360000,38.733985,-121.23676599999999,ROSEVILLE,CA,95661,4,2,Residential,False,CT
9048 PINTO CANYON WAY,2577,Fri May 16 00:00:00 EDT 2008,367463,38.792493,-121.33189899999999,ROSEVILLE,CA,95747,4,3,Residential,False,WAY
2274 IVY BRIDGE DR,0,Fri May 16 00:00:00 EDT 2008,375000,38.778560999999996,-121.362008,ROSEVILLE,CA,95747,0,0,Residential,True,DR
14004 WALNUT AVE,1727,Fri May 16 00:00:00 EDT 2008,380000,38.247659000000006,-121.515129,WALNUT GROVE,CA,95690,3,1,Residential,False,AVE
6905 FRANKFORT CT,1485,Fri May 16 00:00:00 EDT 2008,380578,38.429139,-121.42344399999999,ELK GROVE,CA,95758,3,2,Residential,False,CT
3621 WINTUN DR,1655,Fri May 16 00:00:00 EDT 2008,386222,38.629929,-121.323086,CARMICHAEL,CA,95608,3,2,Residential,False,DR
201 KIRKLAND CT,0,Fri May 16 00:00:00 EDT 2008,389000,38.867125,-121.31908500000002,LINCOLN,CA,95648,0,0,Residential,True,CT
12075 APPLESBURY CT,0,Fri May 16 00:00:00 EDT 2008,390000,38.5357,-121.2249,RANCHO CORDOVA,CA,95742,0,0,Residential,True,CT
1975 SIDESADDLE WAY,2049,Fri May 16 00:00:00 EDT 2008,395500,38.737871999999996,-121.249025,ROSEVILLE,CA,95661,3,2,Residential,False,WAY
5420 ALMOND FALLS WAY,0,Fri May 16 00:00:00 EDT 2008,396000,38.527384000000005,-121.233531,RANCHO CORDOVA,CA,95742,0,0,Residential,True,WAY
9677 PILLITERI CT,2875,Fri May 16 00:00:00 EDT 2008,397000,38.405571,-121.445186,ELK GROVE,CA,95757,5,3,Residential,False,CT
1515 EL CAMINO VERDE DR,0,Fri May 16 00:00:00 EDT 2008,400000,38.904869,-121.32075,LINCOLN,CA,95648,0,0,Residential,True,DR
556 PLATT CIR,2199,Fri May 16 00:00:00 EDT 2008,400000,38.656299,-121.079783,EL DORADO HILLS,CA,95762,4,2,Residential,False,CIR
1792 DIAMOND WOODS CIR,0,Fri May 16 00:00:00 EDT 2008,412500,38.808581,-121.32785,ROSEVILLE,CA,95747,4,3,Residential,True,CIR
1124 PERKINS WAY,1304,Fri May 16 00:00:00 EDT 2008,413500,38.551611,-121.50443700000001,SACRAMENTO,CA,95818,2,1,Residential,False,WAY
4748 SALEM WAY,2334,Fri May 16 00:00:00 EDT 2008,415000,38.634111,-121.353376,CARMICHAEL,CA,95608,3,2,Residential,False,WAY
1484 RADCLIFFE WAY,2278,Fri May 16 00:00:00 EDT 2008,420454,38.935579,-121.07901799999999,AUBURN,CA,95603,4,3,Residential,False,WAY
51 AIKEN WAY,1493,Fri May 16 00:00:00 EDT 2008,425000,38.579326,-121.44252,SACRAMENTO,CA,95819,3,1,Residential,False,WAY
2818 KNOLLWOOD DR,0,Fri May 16 00:00:00 EDT 2008,425000,38.669805,-120.999007,CAMERON PARK,CA,95682,3,2,Residential,True,DR
1536 STONEY CROSS LN,0,Fri May 16 00:00:00 EDT 2008,433500,38.860007,-121.310946,LINCOLN,CA,95648,0,0,Residential,True,LN
509 CASTILLIAN CT,0,Fri May 16 00:00:00 EDT 2008,438000,38.804773,-121.341195,ROSEVILLE,CA,95747,5,3,Residential,True,CT
700 HUNTER PL,2787,Fri May 16 00:00:00 EDT 2008,441000,38.660509999999995,-121.16368899999999,FOLSOM,CA,95630,5,3,Residential,False,PL
1240 FAY CIR,2824,Fri May 16 00:00:00 EDT 2008,445000,38.506371,-121.51445600000001,SACRAMENTO,CA,95831,5,3,Residential,False,CIR
1113 SANDWICK WAY,3261,Fri May 16 00:00:00 EDT 2008,446000,38.673882,-121.10507700000001,FOLSOM,CA,95630,4,3,Residential,False,WAY
3108 DELWOOD WAY,2053,Fri May 16 00:00:00 EDT 2008,450000,38.621565999999994,-121.37088200000001,SACRAMENTO,CA,95821,4,2,Residential,False,WAY
3212 CORNICHE LN,2379,Fri May 16 00:00:00 EDT 2008,455000,38.750577,-121.232768,ROSEVILLE,CA,95661,4,3,Residential,False,LN
2159 BECKETT DR,0,Fri May 16 00:00:00 EDT 2008,460000,38.680092,-121.03646699999999,EL DORADO HILLS,CA,95762,3,2,Residential,True,DR
4320 FOUR SEASONS RD,0,Fri May 16 00:00:00 EDT 2008,475000,38.690867,-120.69364099999999,PLACERVILLE,CA,95667,3,2,Residential,True,RD
6401 MARSHALL RD,0,Fri May 16 00:00:00 EDT 2008,490000,38.84255,-120.8754,GARDEN VALLEY,CA,95633,3,2,Residential,True,RD
2089 BECKETT DR,0,Fri May 16 00:00:00 EDT 2008,493000,38.681778,-121.03583799999998,EL DORADO HILLS,CA,95762,4,2,Residential,True,DR
6196 EDGEHILL DR,0,Fri May 16 00:00:00 EDT 2008,508000,38.676131,-121.038931,EL DORADO HILLS,CA,95762,5,4,Residential,True,DR
200 HILLSFORD CT,0,Fri May 16 00:00:00 EDT 2008,511000,38.780051,-121.37871799999999,ROSEVILLE,CA,95747,0,0,Residential,True,CT
8217 PLUMERIA AVE,3173,Fri May 16 00:00:00 EDT 2008,525000,38.650735,-121.258628,FAIR OAKS,CA,95628,3,2,Residential,False,AVE
4841 VILLAGE GREEN DR,0,Fri May 16 00:00:00 EDT 2008,533000,38.664066,-121.056735,EL DORADO HILLS,CA,95762,4,3,Residential,True,DR
3863 LAS PASAS WAY,1348,Fri May 16 00:00:00 EDT 2008,545000,38.588936,-121.37360600000001,SACRAMENTO,CA,95864,3,1,Residential,False,WAY
820 DANA CT,0,Fri May 16 00:00:00 EDT 2008,560000,38.865246,-121.09486899999999,AUBURN,CA,95603,4,3,Residential,True,CT
1165 37TH ST,1252,Fri May 16 00:00:00 EDT 2008,575000,38.568438,-121.457854,SACRAMENTO,CA,95816,2,1,Residential,False,ST
203 CASCADE FALLS DR,3229,Fri May 16 00:00:00 EDT 2008,575000,38.703962,-121.1871,FOLSOM,CA,95630,4,3,Residential,False,DR
9880 IZILDA CT,3863,Fri May 16 00:00:00 EDT 2008,598695,38.45326,-121.32573000000001,SACRAMENTO,CA,95829,5,4,Residential,False,CT
1800 AVONDALE DR,0,Fri May 16 00:00:00 EDT 2008,600000,38.798448,-121.344054,ROSEVILLE,CA,95747,5,3,Residential,True,DR
4620 BROMWICH CT,0,Fri May 16 00:00:00 EDT 2008,600000,38.772672,-121.22023200000001,ROCKLIN,CA,95677,4,3,Residential,True,CT
620 KESWICK CT,2356,Fri May 16 00:00:00 EDT 2008,600000,38.732096000000006,-121.21914199999999,GRANITE BAY,CA,95746,4,3,Residential,False,CT
4478 GREENBRAE RD,0,Fri May 16 00:00:00 EDT 2008,600000,38.781134,-121.222801,ROCKLIN,CA,95677,0,0,Residential,True,RD
8432 BRIGGS DR,3579,Fri May 16 00:00:00 EDT 2008,610000,38.78861,-121.339495,ROSEVILLE,CA,95747,5,3,Residential,False,DR
200 CRADLE MOUNTAIN CT,0,Fri May 16 00:00:00 EDT 2008,622500,38.6478,-121.0309,EL DORADO HILLS,CA,95762,0,0,Residential,True,CT
2065 IMPRESSIONIST WAY,0,Fri May 16 00:00:00 EDT 2008,680000,38.682961,-121.033253,EL DORADO HILLS,CA,95762,0,0,Residential,True,WAY
2982 ABERDEEN LN,0,Fri May 16 00:00:00 EDT 2008,879000,38.706692,-121.058869,EL DORADO HILLS,CA,95762,4,3,Residential,True,LN
9401 BARREL RACER CT,4400,Fri May 16 00:00:00 EDT 2008,884790,38.415298,-121.19485800000001,WILTON,CA,95693,4,3,Residential,False,CT
3720 VISTA DE MADERA,0,Fri May 16 00:00:00 EDT 2008,1551,38.851645,-121.231742,LINCOLN,CA,95648,3,3,Residential,True,VISTA
14151 INDIO DR,5822,Fri May 16 00:00:00 EDT 2008,2000,38.490446999999996,-121.129337,SLOUGHHOUSE,CA,95683,3,4,Residential,False,DR
7401 TOULON LN,1512,Thu May 15 00:00:00 EDT 2008,56950,38.488628000000006,-121.387759,SACRAMENTO,CA,95828,4,2,Residential,False,LN
9127 NEWHALL DR Unit 34,611,Thu May 15 00:00:00 EDT 2008,60000,38.542419,-121.359904,SACRAMENTO,CA,95826,1,1,Condo,False,DR
5937 BAMFORD DR,876,Thu May 15 00:00:00 EDT 2008,61000,38.471139,-121.432255,SACRAMENTO,CA,95823,2,1,Residential,False,DR
5672 HILLSDALE BLVD,933,Thu May 15 00:00:00 EDT 2008,62000,38.670466999999995,-121.359799,SACRAMENTO,CA,95842,2,1,Condo,False,BLVD
